0,96,45,100,100,99,79,83,60,63,45,42,36,21,33,0,0
52,100,29,73,0,47,19,42,69,37,100,54,90,30,88,0,0
80,100,60,76,26,52,0,28,46,11,97,29,100,24,100,0,0
51,100,0,90,5,57,92,61,100,70,85,82,68,40,86,0,0
0,96,40,100,60,66,58,27,41,0,20,35,54,42,100,46,0
0,82,25,100,52,73,44,34,32,0,0,29,50,34,100,39,0
0,100,50,97,100,91,74,63,55,29,42,0,20,31,68,36,0
92,73,32,63,0,86,51,100,100,82,96,51,64,23,21,0,1
0,93,45,100,74,75,57,37,35,0,25,24,53,41,100,37,0
65,96,81,66,100,100,40,92,71,64,93,45,65,5,0,0,1
0,0,38,13,71,34,94,61,100,90,63,100,44,76,73,53,1
49,54,100,78,65,100,0,82,12,60,90,64,95,33,86,0,1
73,100,43,70,0,42,25,41,100,45,90,64,63,32,54,0,0
76,82,34,77,0,84,55,100,100,85,77,52,38,25,3,0,1
62,45,95,75,69,100,4,86,0,59,74,57,100,32,94,0,1
0,89,41,94,87,100,100,98,80,75,68,50,59,25,60,0,0
3,100,4,83,0,56,15,31,60,28,100,42,91,26,88,0,0
70,100,46,70,12,38,0,25,52,29,100,41,96,38,90,0,0
13,100,8,93,0,66,8,41,57,40,100,50,82,25,69,0,0
0,80,30,100,74,81,82,43,75,4,39,0,44,16,100,20,0
45,100,1,67,0,24,69,24,100,48,73,98,80,53,90,0,0
100,96,66,100,63,85,85,88,78,53,66,20,35,0,0,12,1
0,95,52,100,100,79,83,44,67,8,45,0,3,30,84,38,0
74,100,30,76,0,50,55,49,100,72,77,56,52,28,35,0,0
0,94,46,100,100,97,82,62,48,30,17,0,18,34,74,38,0
47,100,19,81,0,58,19,39,61,38,100,42,82,23,62,0,0
42,100,34,73,0,42,2,42,62,36,100,59,92,35,87,0,0
100,74,46,65,0,78,36,100,78,88,80,58,78,28,88,0,1
0,84,40,100,76,71,65,33,32,0,5,28,42,44,100,46,0
10,100,24,93,0,61,0,37,69,35,100,57,80,34,70,0,0
0,88,41,100,73,80,64,40,49,0,40,13,49,42,100,46,0
0,89,41,100,89,93,100,62,84,31,64,0,27,17,54,34,0
45,92,19,94,42,68,58,100,89,69,100,24,55,0,0,3,1
38,96,49,68,74,100,24,87,91,80,100,30,54,0,0,32,1
0,100,65,99,70,66,51,33,32,0,15,12,29,39,100,44,0
73,100,49,62,0,38,56,43,100,57,88,78,65,39,49,0,0
100,99,56,100,31,65,87,73,98,90,94,48,61,13,0,0,1
0,82,47,100,75,72,52,35,22,0,16,22,41,48,100,52,0
97,66,77,100,8,96,0,67,69,72,100,73,92,36,86,0,1
15,100,8,70,0,39,19,20,78,21,100,43,76,30,72,0,0
39,100,0,82,22,55,100,63,62,99,62,81,59,40,60,0,0
0,100,67,94,83,65,57,33,41,0,0,20,29,31,100,32,0
10,78,40,100,100,99,70,53,29,12,0,0,7,45,70,55,0
89,100,56,85,0,62,44,50,100,54,82,77,52,38,20,0,0
0,98,4,100,59,100,100,87,96,64,75,43,51,22,40,0,0
0,99,50,100,100,91,54,57,32,0,69,13,70,28,31,23,0
79,97,0,100,9,73,89,87,100,95,79,63,60,30,57,0,1
64,60,76,100,13,99,39,75,100,87,98,44,65,6,0,0,1
0,99,48,100,100,96,90,55,58,15,33,0,40,40,92,37,0
22,77,89,62,98,100,32,87,68,63,100,55,81,11,0,0,1
9,100,0,72,7,44,62,28,100,45,86,55,68,27,55,0,0
0,96,45,98,100,100,97,83,77,62,60,39,52,17,55,0,0
0,92,39,100,67,79,50,37,24,0,17,22,52,41,100,46,0
54,100,28,76,5,51,0,28,66,27,100,49,82,25,69,0,0
29,74,97,77,100,100,0,84,2,59,100,71,44,35,7,0,1
0,98,40,100,78,88,59,42,32,0,28,14,47,41,100,42,0
38,100,18,81,0,52,36,38,95,42,100,60,83,31,85,0,0
0,99,51,100,100,96,72,59,56,16,41,0,24,39,81,50,0
48,100,39,64,0,31,89,31,100,59,77,85,71,42,63,0,0
0,84,25,100,58,74,51,37,38,0,15,20,43,33,100,32,0
15,97,0,76,33,46,95,59,100,100,83,83,87,41,97,0,0
0,94,44,100,84,82,100,47,93,10,90,0,88,23,41,26,0
0,95,50,100,100,86,90,49,66,15,49,0,23,32,76,41,0
0,100,17,94,8,64,24,37,70,41,100,57,87,28,100,0,0
72,100,36,98,39,81,82,99,100,84,70,48,37,16,0,0,1
80,100,31,86,63,74,100,95,83,70,81,41,56,15,0,0,1
100,82,76,100,57,78,99,87,92,68,67,40,38,14,0,0,1
31,100,4,70,0,37,66,36,100,50,66,68,36,34,14,0,0
0,87,32,100,75,90,64,45,49,0,82,10,100,33,54,37,0
100,69,78,100,37,85,83,77,91,52,97,15,51,0,0,0,1
100,81,55,54,0,63,23,95,84,100,94,64,74,29,35,0,1
100,64,45,45,0,65,22,100,80,99,99,62,85,23,40,0,1
0,89,31,100,100,80,94,39,63,0,22,15,8,37,95,44,0
0,98,51,100,100,87,76,48,60,8,46,0,3,24,94,26,0
68,46,89,75,52,100,0,80,6,53,72,54,100,33,89,0,1
41,96,99,100,100,74,58,38,28,0,7,16,0,45,80,34,0
100,100,50,76,0,36,76,35,99,62,89,96,80,45,72,0,0
0,95,51,100,91,86,81,45,68,5,55,0,46,34,100,33,0
0,89,54,100,100,80,82,37,48,0,11,5,19,32,76,38,0
6,100,0,80,32,54,100,59,99,99,72,77,60,38,43,0,0
68,100,50,79,15,51,0,47,54,38,100,49,91,35,87,0,0
0,79,36,100,82,81,87,40,70,0,31,24,45,45,100,50,0
29,100,3,82,0,52,60,51,100,78,90,56,81,27,75,0,0
0,90,47,100,65,69,48,31,37,0,14,34,49,40,100,39,0
5,100,93,97,100,74,65,41,37,8,5,0,0,24,89,23,0
8,100,0,81,9,52,81,54,100,75,86,64,87,32,90,0,0
0,95,43,100,100,93,64,62,33,29,1,0,1,36,72,36,0
8,100,0,77,0,55,29,38,71,55,71,42,71,20,100,0,0
0,78,39,100,82,75,68,37,54,0,6,25,35,37,100,37,0
0,95,54,100,93,79,81,42,60,7,36,0,44,27,100,31,0
19,100,3,83,0,60,8,37,92,33,81,44,70,21,100,0,0
0,96,10,100,59,99,100,87,93,64,69,43,44,22,25,0,0
0,84,46,100,96,88,94,50,83,11,62,0,45,26,100,26,0
0,98,20,100,19,70,11,40,43,27,89,42,94,29,100,0,0
84,52,98,96,64,100,73,62,100,55,83,9,42,0,0,4,1
65,100,20,85,0,52,59,42,100,64,79,62,38,32,7,0,0
27,84,65,77,71,100,0,88,78,80,100,53,60,24,5,0,1
50,89,52,100,0,67,23,45,96,48,100,76,60,39,38,0,0
42,100,22,76,0,52,26,34,82,41,100,47,74,24,57,0,0
62,99,19,100,55,82,71,98,99,58,100,14,49,0,0,20,1
100,92,62,100,21,75,51,73,87,85,63,51,36,17,0,0,1
27,100,34,93,0,62,25,44,100,44,91,65,68,32,51,0,0
18,97,35,100,0,76,0,53,64,54,100,53,75,27,66,0,0
85,87,48,72,0,73,34,100,82,96,89,64,87,31,100,0,1
73,100,39,75,0,52,43,54,92,61,100,71,84,35,72,0,0
100,100,24,77,0,56,96,57,100,86,79,70,37,35,4,0,0
31,100,0,62,37,38,100,43,88,80,66,85,62,42,51,0,0
16,81,40,59,100,90,30,100,48,69,95,59,75,9,0,0,1
19,100,61,98,62,56,50,14,29,0,0,35,50,40,100,39,0
17,100,3,75,0,43,60,46,100,62,94,69,92,34,92,0,0
100,100,61,87,70,65,93,92,89,64,74,28,41,6,0,0,1
0,95,37,99,77,100,100,74,98,37,95,0,70,13,77,31,0
0,86,26,100,70,84,77,45,68,5,54,0,50,25,100,23,0
98,74,82,100,6,85,10,60,87,75,100,47,69,17,0,0,1
100,85,48,79,18,100,57,99,64,62,69,26,43,0,0,19,1
0,97,61,100,100,81,88,50,69,20,51,0,30,30,90,36,0
7,100,74,93,38,60,0,93,70,92,100,44,67,0,4,7,1
56,97,42,100,0,74,52,60,100,81,74,60,50,30,33,0,0
0,83,35,100,71,91,63,46,57,0,40,17,60,34,100,34,0
16,78,0,100,76,92,100,78,77,35,74,0,98,32,27,38,0
49,100,5,87,15,59,92,53,100,84,69,57,35,28,0,0,0
35,100,1,77,0,57,86,62,100,77,48,81,22,41,6,0,0
0,81,11,100,55,97,100,96,86,76,66,51,48,26,38,0,0
60,98,34,56,99,66,74,100,58,65,100,58,66,0,0,8,1
48,99,9,100,44,82,64,89,92,56,100,18,55,0,0,5,1
100,77,57,100,0,81,20,50,79,66,86,68,81,31,84,0,1
25,97,37,70,100,88,27,100,0,80,76,65,75,31,29,0,1
0,0,42,10,79,33,100,64,89,96,40,100,22,73,67,64,1
0,81,7,96,58,100,100,100,89,75,77,50,67,25,56,0,0
0,99,71,100,100,77,72,48,53,18,40,0,0,27,66,33,0
42,100,93,98,79,64,51,31,15,0,0,30,25,53,100,52,0
78,72,81,100,8,91,0,55,69,59,100,71,74,33,58,0,1
9,100,10,91,0,61,0,31,55,24,90,45,88,29,100,0,0
0,86,46,100,100,76,81,38,58,0,53,6,8,38,83,40,0
0,81,15,100,20,76,19,52,24,28,71,21,88,23,100,0,0
0,100,53,100,100,88,84,56,61,24,42,0,18,31,56,46,0
30,100,0,78,56,82,44,78,75,51,100,22,72,0,15,7,1
33,89,92,100,100,91,63,62,29,31,0,0,6,29,66,38,0
86,88,33,65,0,87,58,100,87,67,100,31,93,0,19,7,1
9,100,19,75,0,35,46,35,100,34,74,67,77,27,83,0,0
0,92,68,100,89,81,74,40,61,0,35,13,20,42,100,50,0
97,81,52,100,0,87,21,60,76,70,100,47,74,12,23,0,1
50,100,63,87,26,62,0,36,59,31,100,54,80,27,76,0,0
0,97,41,100,68,77,64,38,51,0,28,34,56,40,100,37,0
0,89,61,100,90,74,69,37,42,2,27,0,35,30,100,38,0
0,92,33,100,97,83,82,41,59,0,100,9,82,37,7,45,0
63,93,36,100,30,74,58,85,80,53,100,20,60,0,0,8,1
42,100,7,72,0,41,54,38,100,44,73,73,56,36,39,0,0
9,98,16,100,0,55,65,40,100,58,80,89,52,46,33,0,0
33,100,21,78,0,53,4,28,77,36,90,51,88,25,100,0,0
0,100,51,85,100,74,63,37,26,0,15,12,38,31,100,37,0
82,90,39,100,25,64,75,80,100,83,91,43,58,9,0,0,1
62,100,37,81,14,55,0,28,55,24,100,45,66,27,58,0,0
32,100,12,77,0,48,53,38,100,55,94,57,81,28,65,0,0
38,100,14,74,0,46,39,35,93,35,100,53,86,27,70,0,0
0,94,50,100,94,100,73,58,60,14,43,0,50,27,100,19,0
0,93,53,100,83,84,68,43,55,0,30,22,45,46,100,51,0
37,100,48,71,0,44,63,37,100,37,89,63,80,29,74,0,0
79,81,57,100,17,82,62,65,99,52,100,16,52,1,0,0,1
0,95,62,100,100,82,88,50,79,19,66,0,35,27,99,37,0
71,92,48,62,100,82,59,100,87,75,87,47,55,0,0,5,1
34,100,15,78,0,43,56,37,100,43,78,70,54,36,41,0,0
63,98,95,76,93,100,61,74,100,81,99,33,67,0,0,4,1
0,100,28,65,100,79,38,96,58,55,96,44,72,0,11,23,1
23,100,15,75,0,40,60,29,94,60,100,70,86,35,78,0,0
100,100,55,99,39,73,91,84,86,76,68,47,43,20,0,0,1
38,100,20,75,0,47,56,35,100,50,80,56,61,28,43,0,0
0,87,46,100,88,85,73,43,65,0,36,18,46,42,100,50,0
100,52,40,48,0,71,26,100,78,91,88,57,73,22,33,0,1
87,100,51,81,0,45,74,46,100,66,89,90,78,44,60,0,0
0,90,37,98,89,100,67,52,50,0,33,18,48,40,100,47,0
40,100,0,60,20,21,86,14,100,40,75,86,61,50,59,0,0
36,100,19,61,0,27,80,28,100,52,73,90,70,45,69,0,0
0,99,56,100,72,80,54,41,49,0,22,18,41,36,100,39,0
30,100,19,80,0,53,11,32,74,40,100,56,89,28,85,0,0
0,94,61,100,100,77,83,44,58,13,44,0,25,29,97,36,0
0,68,27,100,73,93,73,52,54,12,50,0,49,34,100,38,0
81,97,2,90,0,61,81,72,100,100,81,67,69,33,59,0,1
35,100,5,72,0,40,44,18,87,30,100,58,70,30,53,0,0
0,74,36,100,64,74,54,37,37,0,23,12,38,39,100,43,0
98,78,44,76,40,100,91,98,100,69,79,42,44,18,0,0,1
94,77,54,100,0,74,47,52,85,76,100,38,82,0,5,0,1
27,100,15,72,0,42,49,31,100,36,82,62,68,31,66,0,0
29,100,16,77,0,41,70,34,100,64,89,67,57,34,26,0,0
0,92,51,100,100,98,83,57,71,14,59,0,44,33,97,42,0
0,94,22,100,71,94,70,51,61,0,42,9,52,32,100,20,0
70,69,100,95,40,100,0,74,53,75,78,57,51,28,21,0,1
33,100,13,89,0,61,49,58,100,76,63,55,37,28,20,0,0
100,87,26,100,0,70,66,68,97,99,86,66,72,33,69,0,1
10,71,57,100,91,76,65,37,30,0,0,11,30,31,100,33,0
9,100,18,82,0,49,10,24,71,26,100,51,92,31,90,0,0
0,95,31,100,78,97,54,47,23,0,17,5,44,39,100,48,0
20,100,6,79,0,49,65,43,100,66,86,59,70,29,52,0,0
57,96,3,100,27,74,62,90,86,71,100,31,63,0,0,3,1
89,100,40,79,0,42,69,38,100,59,74,87,69,43,68,0,0
0,99,91,100,79,69,60,35,50,0,17,3,9,28,100,37,0
31,91,0,85,8,45,85,44,100,82,66,100,68,50,76,0,0
24,86,36,55,98,77,27,100,45,81,100,49,84,10,0,0,1
44,100,16,79,0,53,20,33,61,32,100,37,85,28,81,0,0
4,92,45,100,100,91,59,52,32,5,15,0,0,38,65,38,0
93,69,100,100,44,95,12,68,68,69,80,46,50,17,0,0,1
31,100,20,90,16,57,75,52,100,79,68,63,33,31,0,0,0
22,100,9,68,0,35,22,16,100,18,88,37,50,33,57,0,0
9,100,9,77,0,46,2,22,81,29,100,35,56,31,59,0,0
80,100,32,85,63,72,61,81,86,48,100,16,53,0,0,5,1
14,100,66,86,66,57,50,28,31,0,0,9,25,29,100,30,0
69,90,33,100,63,76,70,98,100,61,98,16,51,0,0,10,1
55,89,52,100,0,71,16,53,100,60,100,65,57,33,27,0,0
75,100,30,73,0,44,62,44,100,51,70,78,55,38,38,0,0
0,79,65,71,100,100,27,90,3,62,78,68,70,41,35,0,1
23,100,17,81,0,48,43,33,100,39,58,66,38,34,27,0,0
75,87,39,100,30,65,83,75,100,70,91,31,57,0,0,9,1
35,100,21,73,0,46,18,30,77,30,100,53,87,27,79,0,0
16,100,9,84,0,59,30,40,86,49,100,47,75,24,63,0,0
98,70,85,100,33,86,46,65,100,73,84,37,52,6,0,0,1
100,75,79,100,47,82,79,84,66,64,62,23,36,0,0,5,1
100,80,54,100,42,64,92,80,96,76,94,35,62,0,0,8,1
15,100,4,75,0,50,55,41,100,57,85,49,83,24,77,0,0
0,90,59,100,100,79,72,40,55,0,40,1,9,30,84,31,0
19,100,0,63,3,30,63,47,100,77,91,75,77,38,68,0,0
0,96,59,100,86,72,68,36,48,0,16,13,38,34,100,37,0
51,67,100,87,56,100,0,84,48,74,91,54,65,24,22,0,1
39,100,5,79,0,47,55,42,100,64,80,60,52,30,28,0,0
0,93,44,100,79,72,76,35,53,0,29,2,43,28,100,32,0
77,96,29,90,66,73,66,100,100,64,93,19,49,0,0,20,1
63,100,46,78,19,55,0,32,54,24,100,44,87,24,74,0,0
0,99,8,99,70,100,100,99,60,78,33,52,15,25,22,0,0
82,100,51,89,0,62,23,43,100,43,99,66,70,33,47,0,0
7,100,0,73,57,81,49,80,76,52,100,23,65,0,1,2,1
87,100,34,81,0,53,38,32,99,49,100,53,55,27,18,0,0
100,67,66,100,0,89,10,55,70,70,87,50,74,9,12,0,1
86,86,37,100,0,74,53,62,100,86,83,66,61,32,41,0,1
41,100,0,80,52,71,68,77,83,49,100,19,65,0,6,2,1
25,98,7,67,95,78,36,100,0,79,100,71,76,33,14,0,1
11,100,8,93,0,60,17,33,60,41,100,57,85,32,76,0,0
16,100,18,77,0,47,26,29,88,35,100,58,74,30,59,0,0
42,100,24,76,0,53,19,35,79,41,100,48,82,24,73,0,0
0,80,33,100,65,77,63,39,58,0,35,25,55,39,100,41,0
68,100,42,75,0,52,44,50,100,66,86,46,51,20,41,0,0
100,71,46,71,18,92,66,100,91,74,75,45,44,19,0,0,1
100,81,52,62,17,77,57,100,79,68,75,31,52,0,0,12,1
0,91,19,97,69,100,100,85,84,62,59,41,33,21,7,0,0
0,100,38,100,70,74,55,30,26,0,19,44,59,50,100,54,0
22,100,0,80,19,55,73,48,100,68,63,57,41,29,26,0,0
0,100,37,94,47,55,46,15,37,0,6,29,53,34,100,37,0
0,90,67,100,85,68,65,34,40,0,4,16,14,40,100,44,0
57,87,100,69,97,100,23,83,74,59,96,52,78,10,0,0,1
60,100,40,81,0,54,2,43,60,34,100,57,82,36,71,0,0
16,100,15,94,6,66,0,38,69,34,95,56,92,28,100,0,0
44,100,58,57,100,88,40,95,63,62,77,60,67,10,0,0,1
0,81,54,58,100,82,33,100,37,81,82,55,72,20,12,0,1
0,100,14,96,75,97,100,89,61,71,40,48,36,23,47,0,0
97,69,79,100,0,92,18,60,96,74,100,68,83,32,83,0,1
87,62,61,100,0,87,18,48,78,73,100,63,71,20,10,0,1
100,100,63,85,83,78,93,84,90,52,77,23,45,0,0,2,1
88,100,53,84,77,69,100,86,88,60,73,35,43,13,0,0,1
0,82,38,100,74,76,49,36,15,0,6,11,35,38,100,43,0
0,100,55,98,100,80,98,51,80,22,72,0,91,28,71,43,0
0,86,55,100,73,70,50,35,29,0,3,32,38,45,100,41,0
43,100,30,87,0,57,51,61,100,75,80,62,50,31,23,0,0
28,95,39,84,67,100,42,90,81,62,100,27,56,3,0,0,1
8,94,40,66,95,100,26,100,88,85,100,50,81,1,0,0,1
0,94,49,99,100,100,73,67,54,26,45,0,22,39,71,50,0
0,90,40,100,97,93,100,54,98,14,71,0,32,19,91,27,0
0,89,26,100,35,51,32,0,13,13,22,32,60,40,100,46,0
0,91,0,97,52,100,100,93,100,69,78,47,58,24,44,0,0
37,100,0,72,6,57,65,67,100,86,64,66,44,32,20,0,0
0,98,49,100,100,99,88,65,61,33,34,0,21,18,44,41,0
100,81,55,100,0,83,33,65,85,85,83,64,64,32,62,0,1
100,100,55,91,79,72,94,93,86,66,80,35,48,11,0,0,1
7,100,0,77,0,55,20,33,96,42,87,45,85,22,100,0,0
30,93,70,100,88,63,86,23,85,0,100,30,50,34,0,34,0
94,79,69,100,48,71,85,70,100,54,85,18,44,0,0,9,1
4,91,47,100,100,87,68,44,45,0,25,5,0,36,76,35,0
0,100,30,99,67,97,100,93,72,75,53,51,44,23,52,0,0
85,100,40,99,51,71,100,96,71,91,91,57,62,24,0,0,1
4,86,54,100,85,72,80,32,76,0,100,37,48,40,0,38,0
10,99,36,98,100,100,91,68,58,34,24,0,0,3,36,22,0
72,100,30,84,7,61,0,37,49,30,100,42,74,23,70,0,0
23,100,9,78,0,45,57,28,100,38,58,62,42,32,43,0,0
56,100,42,78,0,52,29,33,100,37,90,59,70,30,59,0,0
100,100,12,94,0,72,85,83,94,85,81,56,65,27,62,0,1
0,93,69,100,98,69,71,35,35,4,13,0,24,35,100,35,0
86,100,43,83,71,66,100,87,83,67,76,40,48,17,0,0,1
0,100,7,88,0,58,18,34,57,30,95,39,87,24,100,0,0
11,100,6,86,0,47,30,16,74,33,100,68,87,39,79,0,0
79,89,100,100,41,96,0,74,53,66,95,51,74,24,39,0,1
99,74,100,100,45,90,44,65,100,66,92,35,57,8,0,0,1
34,100,34,76,0,49,58,47,100,57,100,56,90,26,82,0,0
0,99,65,100,100,97,57,62,36,16,19,0,2,36,69,40,0
87,74,64,100,11,85,68,78,100,72,84,26,38,0,0,15,1
0,93,46,100,100,80,85,47,47,18,26,0,19,33,90,30,0
0,98,58,100,55,67,55,32,69,0,33,16,42,36,100,46,0
0,74,13,100,55,100,100,98,79,80,59,55,45,28,42,0,0
0,100,73,100,100,88,71,50,60,10,46,0,20,35,97,38,0
0,88,52,100,68,67,50,33,23,0,9,27,30,51,100,58,0
56,100,17,77,0,46,45,27,100,42,83,53,38,28,6,0,0
53,81,99,100,97,65,61,32,22,0,0,20,36,39,100,48,0
68,100,27,81,0,51,45,29,99,43,100,63,77,32,69,0,0
61,59,100,80,66,100,15,85,0,55,55,48,87,32,71,0,1
0,100,27,97,63,94,100,93,86,76,59,54,45,24,49,0,0
33,100,32,83,0,50,60,47,96,46,100,73,91,35,85,0,0
0,98,50,100,100,96,73,63,43,31,13,0,11,19,46,32,0
21,100,25,88,0,54,20,43,85,42,100,72,91,36,82,0,0
0,97,62,100,99,84,77,50,62,15,52,0,26,33,100,38,0
0,98,10,100,61,98,100,85,77,63,47,43,20,23,3,0,0
59,100,34,70,0,38,33,30,100,34,95,66,73,35,53,0,0
22,100,34,75,0,43,38,41,100,38,97,68,91,32,72,0,0
40,100,23,83,0,50,54,38,100,52,97,68,68,36,57,0,0
0,100,13,84,13,52,18,22,60,23,93,39,88,30,100,0,0
17,100,36,93,0,59,50,48,98,63,100,63,84,25,76,0,0
0,97,11,100,62,98,100,85,94,62,72,42,48,21,44,0,0
35,100,26,74,0,47,54,38,100,48,91,58,84,29,74,0,0
33,94,60,64,99,100,38,99,79,85,100,55,73,11,0,0,1
100,81,64,100,43,68,87,77,81,55,100,20,57,0,0,8,1
100,75,60,100,0,85,14,53,75,68,88,78,73,39,71,0,1
100,73,76,100,0,88,21,64,98,78,96,65,86,32,82,0,1
0,82,58,100,92,74,68,38,38,2,19,0,29,37,100,41,0
2,94,93,100,100,78,86,39,74,0,37,10,0,43,100,43,0
88,99,18,100,0,69,75,81,100,95,86,62,73,30,76,0,1
0,96,40,100,59,67,42,25,26,0,14,38,57,45,100,48,0
78,100,23,83,59,64,100,83,76,74,77,46,55,20,0,0,1
11,100,0,87,11,48,69,38,100,50,75,94,53,49,37,0,0
21,100,0,70,7,42,91,49,100,64,70,67,72,34,70,0,0
100,79,81,100,41,79,62,59,93,64,80,27,46,0,0,0,1
41,100,12,74,0,44,75,46,100,78,81,75,65,37,48,0,0
0,86,44,100,85,86,62,42,34,0,21,4,45,38,100,43,0
83,100,36,82,11,61,0,39,78,35,100,41,67,21,53,0,0
0,89,44,100,91,89,77,53,63,17,83,0,100,15,50,20,0
47,100,11,83,0,50,57,37,100,54,81,58,45,30,19,0,0
100,77,61,100,21,79,71,70,81,73,78,33,53,0,0,2,1
67,100,47,59,0,31,5,34,69,40,100,63,72,41,57,0,0
21,100,4,79,0,47,54,38,100,49,92,66,91,33,92,0,0
0,80,32,100,64,76,58,36,46,0,11,30,47,39,100,41,0
0,73,26,62,99,96,12,100,21,66,100,71,96,29,49,0,1
0,85,48,100,100,82,87,39,56,0,30,1,25,28,88,33,0
0,94,69,100,97,69,72,34,49,0,90,32,100,50,19,49,0
62,44,98,76,65,100,3,84,0,52,70,49,100,35,84,0,1
8,100,23,84,0,56,26,40,100,44,72,56,68,27,89,0,0
24,68,51,60,96,97,32,100,60,75,100,49,70,0,0,3,1
82,100,16,90,0,58,60,58,93,89,100,60,85,26,41,0,1
27,100,21,83,0,47,36,42,100,49,96,75,86,37,84,0,0
48,100,22,79,5,58,0,37,80,39,100,42,72,21,82,0,0
0,0,32,10,66,31,92,56,97,88,61,100,57,76,100,65,1
0,92,50,96,100,100,79,70,54,36,36,0,29,26,79,31,0
28,73,81,60,73,100,39,72,91,85,100,42,88,0,0,1,1
45,100,22,79,13,52,66,45,100,66,55,50,23,26,0,0,0
3,81,57,100,100,92,63,49,23,7,0,0,30,32,93,34,0
30,100,28,83,0,52,17,36,98,35,100,65,80,33,66,0,0
10,100,6,82,0,62,4,42,59,34,88,39,80,19,100,0,0
93,95,47,100,54,66,100,80,95,64,93,20,50,0,0,9,1
